oxygen,health,dewpt,no2,h2s,Status,humidity,sound,temperature,sound_max,pm10,co,co2,DeviceID,pressure,performance,pm2_5,TypPS,pm1,humidity_abs,timestamp,tvoc,o3
20.954,841,13.706,10.26,4.64,OK,50.846,46.11,24.352,58.6,3.9,0.7505,476.5,97f87456b56b6e7dd5a9b20e34d66520,979.42,892,3.5,2.0,2.8,11.335,1725540974000,385,22.86
