oxygen,health,dewpt,no2,h2s,Status,humidity,sound,temperature,sound_max,pm10,co,co2,DeviceID,pressure,performance,pm2_5,TypPS,pm1,humidity_abs,timestamp,tvoc,o3
20.868,640,14.032,28.97,1.57,OK,49.885,51.9,25.025,73.6,8.8,0.8057,538.9,cfb8b623decae2e45a17a714975721a9,979.77,823,8.5,1.3,7.7,11.551,1725542616000,0,20.85
