oxygen,health,dewpt,no2,h2s,Status,humidity,sound,temperature,sound_max,pm10,co,co2,DeviceID,pressure,performance,pm2_5,TypPS,pm1,humidity_abs,timestamp,tvoc,o3
20.902,543,15.107,101.3,9.35,OK,53.446,52.25,25.031,45.4,11.3,0.6422,649.3,81042a53117ae754187b0d9509d3686c,979.55,732,10.9,1.6,9.2,12.38,1725542717000,0,11.98
