oxygen,health,dewpt,no2,h2s,Status,humidity,sound,temperature,sound_max,pm10,co,co2,DeviceID,pressure,performance,pm2_5,TypPS,pm1,humidity_abs,timestamp,tvoc,o3
20.908,625,14.289,-0.22,2.46,OK,54.041,60.98,23.965,72.8,10.0,0.135255,621.0999,b2c34d6467e6b7171f93e0fc9cfeee7d,980.87,778,9.4,1.7,8.1,11.786,1725532018000,289,13.46
